Site.name,Site.ID,Site.Code,Depth,Reef.type,Photo Name,Anemone,Corallimorph,Bare rock,Acropora,Bleached Acropora,Bleached Coral,Colourful bleaching,Coral,Sponge,Halimeda,Other Algae,Turf,Crustose coralline algae,Rubble,Sand,Soft Coral,Dead Standing Coral,Other live,Diseased coral,Shadow,Tape,Wand,Sum.excl.TWS
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_09.jpg,0,0,70,0,0,0,0,3.3,13.3,0,0,0,13.3,0,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_10m,10m,Outer,MBO_10m_Rep2_10.jpg,0,0,10.3,0,0,0,0,55.2,0,0,0,10.3,6.9,10.3,0,6.9,0,0,0,3.3,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_01.jpg,0,0,10,3.3,0,0,0,10,13.3,0,0,20,0,40,3.3,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_02.jpg,0,0,6.7,0,0,0,0,23.3,0,0,0,36.7,6.7,26.7,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_03.jpg,0,0,10,3.3,0,0,0,30,0,0,0,16.7,0,30,10,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_04.jpg,0,0,17.9,0,0,0,0,25,3.6,0,0,42.9,10.7,0,0,0,0,0,0,6.7,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_05.jpg,0,0,23.3,16.7,0,0,0,23.3,3.3,0,0,20,3.3,10,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_06.jpg,0,0,34.5,6.9,10.3,0,0,10.3,6.9,0,0,6.9,3.4,17.2,0,0,3.4,0,0,3.3,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_07.jpg,0,0,23.3,3.3,0,0,0,13.3,0,0,0,40,0,16.7,3.3,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_08.jpg,0,0,3.3,3.3,0,0,0,30,0,0,0,23.3,0,30,10,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_09.jpg,0,0,3.3,0,0,0,0,0,0,3.3,0,43.3,0,50,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep1_10.jpg,0,0,20,13.3,0,0,0,16.7,0,0,0,10,10,26.7,0,3.3,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_01.jpg,0,0,26.7,3.3,3.3,0,0,3.3,3.3,0,0,0,10,50,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_02.jpg,0,0,40,3.3,0,0,0,23.3,0,0,0,3.3,10,20,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_03.jpg,0,0,27.6,0,0,0,0,20.7,3.4,0,0,13.8,10.3,6.9,10.3,0,3.4,0,3.4,0,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_04.jpg,0,0,60,0,0,0,0,6.7,6.7,0,0,0,0,26.7,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_05.jpg,0,0,30,0,0,0,0,6.7,0,0,0,6.7,0,53.3,3.3,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_06.jpg,0,0,86.7,0,0,0,0,3.3,0,0,0,0,3.3,6.7,0,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_07.jpg,0,0,58.6,13.8,0,0,0,13.8,0,0,0,3.4,10.3,0,0,0,0,0,0,0,3.3,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_08.jpg,0,0,43.3,0,0,0,0,13.3,3.3,0,0,6.7,10,20,3.3,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_09.jpg,0,0,53.3,0,0,0,0,20,6.7,0,0,0,6.7,3.3,10,0,0,0,0,0,0,0,100
Maabaidhoo outside,MBO,2022_MBO_15m,15m,Outer,MBO_15m_Rep2_10.jpg,0,0,37.9,0,0,0,0,0,3.4,0,0,0,3.4,41.4,13.8,0,0,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_01.jpg,0,0,56.7,0,0,0,0,20,0,16.7,0,0,0,6.7,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_02.jpg,0,0,33.3,0,0,0,0,50,0,3.3,0,0,3.3,10,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_03.jpg,0,0,46.7,0,0,0,0,13.3,16.7,13.3,0,0,3.3,6.7,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_04.jpg,0,0,56.7,3.3,0,0,0,30,6.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_05.jpg,0,0,66.7,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_06.jpg,0,0,80,0,0,0,0,13.3,0,0,0,0,0,3.3,0,0,0,3.3,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_07.jpg,0,0,30,0,0,0,0,60,0,0,0,0,0,6.7,0,0,3.3,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_08.jpg,0,0,93.3,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_09.jpg,0,0,24.1,0,0,0,0,44.8,13.8,0,0,0,6.9,6.9,0,0,3.4,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep1_10.jpg,0,0,63.3,0,0,0,0,30,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_01.jpg,0,0,60,0,0,0,0,33.3,3.3,0,0,0,0,0,0,0,3.3,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_02.jpg,0,0,27.6,3.4,0,0,0,44.8,0,0,0,0,0,24.1,0,0,0,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_03.jpg,0,0,56.7,0,0,0,0,16.7,3.3,0,0,0,0,6.7,0,0,16.7,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_04.jpg,0,0,79.3,0,0,0,0,13.8,0,0,0,0,0,6.9,0,0,0,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_05.jpg,0,0,37.9,0,0,0,0,48.3,10.3,0,0,0,3.4,0,0,0,0,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_06.jpg,0,0,58.6,3.4,0,0,0,27.6,0,0,0,0,3.4,0,0,0,6.9,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_07.jpg,0,0,93.3,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_08.jpg,0,0,48.1,0,0,0,0,18.5,22.2,0,0,0,0,7.4,0,0,3.7,0,0,10,0,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_09.jpg,0,0,24.1,0,0,0,0,37.9,3.4,0,0,0,3.4,24.1,0,0,6.9,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_10m,10m,Channel,MC_10m_Rep2_10.jpg,0,0,60,0,0,0,0,20,3.3,0,0,0,0,0,3.3,0,3.3,10,0,0,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_01.jpg,0,0,46.4,0,0,0,0,39.3,7.1,7.1,0,0,0,0,0,0,0,0,0,0,6.7,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_02.jpg,0,0,31,0,0,0,0,17.2,24.1,17.2,0,0,3.4,6.9,0,0,0,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_03.jpg,0,0,23.1,23.1,0,0,0,26.9,7.7,0,0,0,15.4,0,0,0,3.8,0,0,13.3,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_04.jpg,0,0,3.6,3.6,0,0,0,14.3,28.6,17.9,0,0,0,32.1,0,0,0,0,0,6.7,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_05.jpg,0,0,48.3,0,0,0,0,10.3,6.9,6.9,0,0,6.9,20.7,0,0,0,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_06.jpg,0,0,13.3,0,0,0,0,46.7,6.7,13.3,0,0,13.3,0,0,0,3.3,3.3,0,0,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_07.jpg,0,0,28.6,0,0,0,0,14.3,17.9,10.7,0,0,14.3,14.3,0,0,0,0,0,3.3,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_08.jpg,0,0,20,12,0,0,0,24,28,12,0,0,4,0,0,0,0,0,0,16.7,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_09.jpg,0,0,33.3,0,0,0,0,23.3,16.7,10,0,0,6.7,10,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep1_10.jpg,0,0,31,0,0,0,0,17.2,13.8,10.3,0,0,6.9,17.2,0,0,3.4,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_01.jpg,0,0,51.7,0,0,0,0,20.7,6.9,3.4,0,0,10.3,6.9,0,0,0,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_02.jpg,0,0,24.1,3.4,0,0,0,51.7,0,0,0,0,3.4,13.8,3.4,0,0,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_03.jpg,0,0,44.8,0,0,0,0,37.9,6.9,6.9,0,0,0,3.4,0,0,0,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_04.jpg,0,0,33.3,0,0,0,0,46.7,6.7,0,0,0,13.3,0,0,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_05.jpg,0,0,27.6,0,0,0,0,20.7,20.7,13.8,0,0,10.3,3.4,0,0,3.4,0,0,3.3,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_06.jpg,0,0,33.3,0,0,0,0,50,3.3,3.3,0,0,0,6.7,3.3,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_07.jpg,0,0,20.7,0,0,0,0,51.7,0,0,0,0,17.2,10.3,0,0,0,0,0,0,3.3,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_08.jpg,0,0,33.3,0,0,0,0,50,3.3,0,0,0,0,6.7,6.7,0,0,0,0,0,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_09.jpg,0,0,33.3,0,0,0,0,22.2,14.8,18.5,0,0,0,3.7,3.7,0,0,3.7,0,10,0,0,100
Maavah corner,MC,2022_MC_15m,15m,Channel,MC_15m_Rep2_10.jpg,0,0,53.6,0,0,0,0,35.7,3.6,7.1,0,0,0,0,0,0,0,0,0,3.3,3.3,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_01.jpg,0,0,40,0,0,0,0,3.3,0,0,0,16.7,0,13.3,16.7,0,10,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_02.jpg,0,0,47.8,8.7,0,0,0,13,0,0,0,8.7,0,21.7,0,0,0,0,0,20,3.3,0,99.9
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_03.jpg,0,0,27.6,0,0,0,0,41.4,0,0,0,13.8,0,0,0,0,17.2,0,0,3.3,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_04.jpg,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_05.jpg,0,0,6.7,0,0,0,0,40,0,0,0,10,0,23.3,3.3,0,16.7,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_06.jpg,0,0,36.7,0,0,0,0,33.3,0,0,0,10,0,6.7,10,0,3.3,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_07.jpg,0,0,24.1,10.3,0,0,0,55.2,0,0,0,0,0,3.4,0,0,6.9,0,0,0,3.3,0,99.9
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_08.jpg,0,0,0,6.7,0,0,0,3.3,0,0,0,0,0,6.7,83.3,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_09.jpg,0,0,22.2,0,0,0,0,51.9,0,0,0,11.1,0,0,0,0,14.8,0,0,10,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep1_10.jpg,0,0,16.7,6.7,0,0,0,36.7,0,0,0,0,0,16.7,0,0,23.3,0,0,0,0,0,100.1
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_01.jpg,0,0,37,0,0,0,0,37,0,0,0,25.9,0,0,0,0,0,0,0,6.7,3.3,0,99.9
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_02.jpg,0,0,0,0,0,0,0,82.8,0,0,0,0,0,0,0,0,17.2,0,0,0,3.3,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_03.jpg,0,0,0,0,0,0,0,53.3,0,0,0,0,0,30,16.7,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_04.jpg,0,0,0,3.3,0,0,0,63.3,0,0,0,0,0,10,6.7,0,16.7,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_05.jpg,0,0,6.7,0,0,0,0,53.3,0,0,0,3.3,0,16.7,0,0,20,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_06.jpg,0,0,6.7,0,0,0,0,70,0,0,0,3.3,0,3.3,16.7,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_07.jpg,0,0,30,0,0,0,0,3.3,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_08.jpg,0,0,17.9,14.3,0,0,0,32.1,0,0,0,14.3,0,3.6,17.9,0,0,0,0,6.7,0,0,100.1
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_09.jpg,0,0,0,0,0,0,0,96.7,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_10m,10m,Inner,MI_10m_Rep2_10.jpg,0,0,0,0,0,0,0,80,0,0,0,13.3,0,3.3,0,0,3.3,0,0,0,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_01.jpg,0,0,7.4,0,0,0,0,44.4,0,0,0,0,0,22.2,18.5,0,7.4,0,0,6.7,3.3,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_02.jpg,0,0,23.3,0,0,0,0,16.7,0,0,0,13.3,0,26.7,20,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_03.jpg,0,0,3.4,0,0,0,0,13.8,0,0,0,6.9,0,37.9,17.2,0,20.7,0,0,0,3.3,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_04.jpg,0,0,0,0,0,0,0,27.6,0,0,0,62.1,0,3.4,6.9,0,0,0,0,3.3,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_05.jpg,0,0,10.3,0,0,0,0,79.3,0,0,0,0,0,3.4,0,0,3.4,3.4,0,3.3,0,0,99.8
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_06.jpg,0,0,10,0,0,0,0,46.7,3.3,0,0,3.3,0,30,0,0,3.3,3.3,0,0,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_07.jpg,0,0,43.3,0,0,0,0,36.7,0,0,0,0,0,6.7,13.3,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_08.jpg,0,0,10,0,0,0,0,10,0,0,0,6.7,0,66.7,6.7,0,0,0,0,0,0,0,100.1
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_09.jpg,0,0,0,0,0,0,0,13.3,0,0,0,3.3,0,50,30,0,3.3,0,0,0,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep1_10.jpg,0,0,10,0,0,0,0,33.3,0,0,0,3.3,0,50,0,0,3.3,0,0,0,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_01.jpg,0,0,0,0,0,0,0,6.7,0,0,0,0,0,23.3,70,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_02.jpg,0,0,6.9,0,0,0,0,44.8,0,0,0,0,0,37.9,6.9,0,3.4,0,0,3.3,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_03.jpg,0,0,22.2,3.7,0,0,0,70.4,0,0,0,0,0,0,0,0,3.7,0,0,10,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_04.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3,36.7,0,0,0,0,0,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_05.jpg,0,0,6.9,0,0,0,0,58.6,0,0,0,3.4,0,0,0,0,31,0,0,3.3,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_06.jpg,0,0,13.3,0,0,0,0,6.7,0,0,0,0,0,43.3,26.7,0,10,0,0,0,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_07.jpg,0,0,0,0,0,0,0,30,0,0,0,0,0,40,10,0,20,0,0,0,0,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_08.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,79.3,0,0,0,0,0,3.3,0,100
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_09.jpg,0,0,7.1,7.1,0,0,0,32.1,0,0,0,28.6,0,7.1,3.6,0,14.3,0,0,6.7,0,0,99.9
Maavah inside,MI,2022_MI_5m,5m,Inner,MI_5m_Rep2_10.jpg,0,0,6.7,0,0,0,0,36.7,0,0,0,3.3,0,33.3,20,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_01.jpg,0,0,56.7,23.3,0,0,0,6.7,6.7,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100.1
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_02.jpg,0,0,58.6,0,0,0,0,6.9,3.4,0,0,0,24.1,6.9,0,0,0,0,0,0,3.3,0,99.9
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_03.jpg,0,0,70,0,0,0,0,3.3,0,0,0,0,0,23.3,0,0,0,3.3,0,0,0,0,99.9
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_04.jpg,0,0,80,0,0,0,0,3.3,13.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_05.jpg,0,0,86.7,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_06.jpg,0,0,86.7,0,0,0,0,3.3,3.3,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_07.jpg,0,0,73.3,0,0,0,0,6.7,16.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_08.jpg,0,0,56.7,0,0,0,0,10,6.7,0,0,0,3.3,23.3,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_09.jpg,0,0,93.1,3.4,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,3.3,0,0,99.9
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep1_10.jpg,0,0,57.1,0,0,0,0,25,14.3,0,0,0,3.6,0,0,0,0,0,0,3.3,3.3,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_01.jpg,0,0,70,0,0,0,0,16.7,10,0,0,0,3.3,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_02.jpg,0,0,66.7,0,0,0,0,30,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_03.jpg,0,0,60,0,0,0,0,36.7,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_04.jpg,0,0,50,0,0,0,0,46.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_05.jpg,0,0,90,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_06.jpg,0,0,75.9,0,0,0,0,0,6.9,0,0,0,0,17.2,0,0,0,0,0,0,3.3,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_07.jpg,0,0,70,3.3,0,0,0,0,16.7,0,0,0,0,3.3,0,0,0,6.7,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_08.jpg,0,0,96.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_09.jpg,0,0,96.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_10m,10m,Outer,MO_10m_Rep2_10.jpg,0,0,80,3.3,0,0,0,3.3,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_01.jpg,0,0,37.9,0,0,0,0,20.7,0,34.5,0,0,3.4,0,3.4,0,0,0,0,0,3.3,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_02.jpg,0,0,16.7,0,0,0,0,10,6.7,0,0,0,3.3,63.3,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_03.jpg,0,0,93.3,0,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_04.jpg,0,0,75.9,0,0,0,0,17.2,3.4,0,0,0,0,3.4,0,0,0,0,0,3.3,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_05.jpg,0,0,20,0,0,0,0,13.3,26.7,3.3,0,0,6.7,26.7,0,0,3.3,0,0,0,0,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_06.jpg,0,0,73.3,0,0,0,0,3.3,20,0,0,0,0,0,0,0,3.3,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_07.jpg,0,0,40,3.3,0,0,0,23.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_08.jpg,0,0,37.9,0,0,0,0,27.6,13.8,6.9,0,0,0,10.3,0,0,0,3.4,0,0,3.3,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_09.jpg,0,0,53.3,0,0,0,0,0,10,13.3,0,0,10,13.3,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep1_10.jpg,0,0,46.7,3.3,0,0,0,20,13.3,3.3,0,0,3.3,10,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_01.jpg,0,0,20,0,0,0,0,10,23.3,0,0,0,46.7,0,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_02.jpg,0,0,62.5,0,0,0,0,16.7,4.2,4.2,0,0,4.2,0,0,0,4.2,4.2,0,20,0,0,100.2
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_03.jpg,0,0,39.3,0,0,0,0,25,10.7,21.4,0,0,0,0,0,0,3.6,0,0,6.7,0,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_04.jpg,0,0,56.7,0,0,0,0,6.7,20,3.3,0,0,10,3.3,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_05.jpg,0,0,66.7,0,0,0,0,0,20,0,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_06.jpg,0,0,63.3,0,0,0,0,3.3,30,0,0,0,3.3,0,0,0,0,0,0,0,0,0,99.9
Maavah outside,MO,2022_MO_15m,15m,Outer,MO_15m_Rep2_07.jpg,0,0,42.9,0,0,0,0,32.1,0,0,0,0,7.1,17.9,0,0,0,0,0,6.7,0,0,100
