"","Site.ID","Site","Depth","Reef type","year","Hard coral","Soft coral","Bleached coral","Diseased coral","Dead coral","Sponge","Algae","Bare rock","Sand","Rubble","Other"
"734","GI","Gaadhoo inside","10m","Inner","2021/22",30,0,0,0,0,0,0,16.7,30,23.3,0
"735","GI","Gaadhoo inside","10m","Inner","2021/22",33.3,0,0,0,0,0,3.3,23.3,0,40,0
"736","GI","Gaadhoo inside","10m","Inner","2021/22",6.7,0,0,0,0,0,0,33.3,3.3,56.7,0
"737","GI","Gaadhoo inside","10m","Inner","2021/22",41.4,0,0,0,0,0,0,37.9,0,20.7,0
"738","GI","Gaadhoo inside","10m","Inner","2021/22",16.7,0,0,0,0,0,3.3,13.3,3.3,63.3,0
"739","GI","Gaadhoo inside","10m","Inner","2021/22",26.7,0,0,0,0,0,0,26.7,0,40,6.7
"740","GI","Gaadhoo inside","10m","Inner","2021/22",43.3,0,0,0,0,0,3.3,36.7,0,16.7,0
"741","GI","Gaadhoo inside","5m","Inner","2021/22",36.7,0,0,0,0,0,0,63.3,0,0,0
"742","GI","Gaadhoo inside","5m","Inner","2021/22",0,0,0,0,0,0,0,20,0,80,0
"743","GI","Gaadhoo inside","5m","Inner","2021/22",23.3,0,0,0,0,0,3.3,3.3,0,70,0
"744","GI","Gaadhoo inside","5m","Inner","2021/22",20,0,0,0,0,0,0,43.3,0,33.3,3.3
"745","GI","Gaadhoo inside","5m","Inner","2021/22",39.3,0,0,0,0,0,0,50,0,7.1,3.6
"746","GI","Gaadhoo inside","5m","Inner","2021/22",13.3,0,0,0,0,0,0,23.3,0,63.3,0
"747","GI","Gaadhoo inside","5m","Inner","2021/22",46.7,0,0,0,0,0,0,40,0,13.3,0
"748","GI","Gaadhoo inside","5m","Inner","2021/22",20,0,0,0,0,0,0,50,0,26.7,3.3
"749","GI","Gaadhoo inside","5m","Inner","2021/22",16.7,0,0,0,0,3.3,3.3,16.7,0,56.7,3.3
"750","GI","Gaadhoo inside","5m","Inner","2021/22",6.7,0,0,0,0,0,0,56.7,0,36.7,0
"751","GI","Gaadhoo inside","5m","Inner","2021/22",0,0,0,0,0,0,0,0,0,100,0
"752","GI","Gaadhoo inside","5m","Inner","2021/22",30,0,0,0,0,0,0,46.7,0,23.3,0
"753","GI","Gaadhoo inside","5m","Inner","2021/22",16.7,0,0,0,0,0,0,70,0,13.3,0
"754","GI","Gaadhoo inside","5m","Inner","2021/22",13.3,0,0,0,0,0,0,53.3,0,30,3.3
"755","GI","Gaadhoo inside","5m","Inner","2021/22",3.3,0,0,0,0,0,0,10,0,86.7,0
"756","GI","Gaadhoo inside","5m","Inner","2021/22",10,0,0,0,0,0,0,36.7,0,53.3,0
"757","GI","Gaadhoo inside","5m","Inner","2021/22",66.7,0,0,0,0,0,0,20,0,13.3,0
"758","GI","Gaadhoo inside","5m","Inner","2021/22",34.5,0,0,0,0,0,0,58.6,0,0,6.9
"759","GI","Gaadhoo inside","5m","Inner","2021/22",16.7,3.3,0,0,0,0,0,40,0,40,0
"760","GI","Gaadhoo inside","5m","Inner","2021/22",6.7,0,0,0,0,0,0,13.3,0,80,0
"761","FI","Fonadhoo inside","5m","Inner","2019",72.4,0,0,0,3.4,0,0,24.1,0,0,0
"762","FI","Fonadhoo inside","5m","Inner","2019",90,0,0,0,3.3,0,0,0,3.3,0,3.3
"763","FI","Fonadhoo inside","5m","Inner","2019",41.4,3.4,0,0,10.3,0,3.4,20.7,20.7,0,0
"764","FI","Fonadhoo inside","5m","Inner","2019",3.3,0,0,0,3.3,0,0,0,36.7,56.7,0
"765","FI","Fonadhoo inside","5m","Inner","2019",10,0,0,0,0,0,0,0,6.7,83.3,0
"766","FI","Fonadhoo inside","5m","Inner","2019",75.9,0,0,0,3.4,0,0,13.8,3.4,3.4,0
"767","FI","Fonadhoo inside","5m","Inner","2019",55.2,20.7,0,0,3.4,0,0,6.9,0,13.8,0
"768","FI","Fonadhoo inside","5m","Inner","2019",10,40,0,0,3.3,0,0,16.7,20,10,0
"769","FI","Fonadhoo inside","5m","Inner","2019",14.3,0,0,0,25,0,0,39.3,3.6,7.1,10.7
"770","FI","Fonadhoo inside","5m","Inner","2019",0,0,0,0,0,0,0,3.3,0,96.7,0
"771","FI","Fonadhoo inside","5m","Inner","2019",33.3,0,0,0,0,0,0,23.3,0,43.3,0
"772","FI","Fonadhoo inside","5m","Inner","2019",10,0,0,0,0,0,0,23.3,0,66.7,0
"773","FI","Fonadhoo inside","5m","Inner","2019",20,0,3.3,0,26.7,0,0,46.7,0,3.3,0
"774","FI","Fonadhoo inside","5m","Inner","2019",20,0,0,0,16.7,0,0,30,0,30,3.3
"775","FI","Fonadhoo inside","5m","Inner","2019",18.5,0,0,0,0,0,7.4,40.7,33.3,0,0
"776","FI","Fonadhoo inside","5m","Inner","2019",66.7,0,0,0,0,0,0,30,0,0,3.3
"777","FI","Fonadhoo inside","5m","Inner","2019",23.3,0,0,0,0,0,0,50,10,16.7,0
"778","FI","Fonadhoo inside","5m","Inner","2019",10,0,0,0,0,0,0,10,16.7,53.3,10
"779","FI","Fonadhoo inside","5m","Inner","2019",31,0,0,0,10.3,0,0,34.5,3.4,17.2,3.4
"780","FI","Fonadhoo inside","5m","Inner","2019",17.2,0,0,0,6.9,0,3.4,10.3,3.4,51.7,6.9
"781","FI","Fonadhoo inside","10m","Inner","2019",32.1,28.6,0,0,0,0,0,14.3,17.9,0,7.1
"782","FI","Fonadhoo inside","10m","Inner","2019",30,0,0,0,6.7,0,0,43.3,3.3,13.3,3.3
"783","FI","Fonadhoo inside","10m","Inner","2019",6.7,0,0,0,0,0,0,3.3,63.3,26.7,0
"784","FI","Fonadhoo inside","10m","Inner","2019",6.7,0,0,0,0,0,0,13.3,80,0,0
"785","FI","Fonadhoo inside","10m","Inner","2019",0,75.9,0,0,10.3,0,0,0,13.8,0,0
"786","FI","Fonadhoo inside","10m","Inner","2019",6.7,13.3,0,0,0,0,0,30,40,10,0
"787","FI","Fonadhoo inside","10m","Inner","2019",0,72.4,0,0,0,3.4,0,17.2,6.9,0,0
"788","FI","Fonadhoo inside","10m","Inner","2019",6.7,0,0,0,0,0,0,3.3,86.7,3.3,0
"789","FI","Fonadhoo inside","10m","Inner","2019",3.3,40,0,0,23.3,3.3,0,23.3,6.7,0,0
"790","FI","Fonadhoo inside","10m","Inner","2019",41.4,10.3,0,0,6.9,0,0,34.5,3.4,0,3.4
"791","FI","Fonadhoo inside","10m","Inner","2019",6.7,0,0,0,0,0,0,0,93.3,0,0
"792","FI","Fonadhoo inside","10m","Inner","2019",0,0,0,0,0,0,0,13.3,86.7,0,0
"793","FI","Fonadhoo inside","10m","Inner","2019",0,0,0,0,0,0,3.3,0,80,16.7,0
"794","FI","Fonadhoo inside","10m","Inner","2019",3.3,0,0,0,0,0,0,0,46.7,50,0
"795","FI","Fonadhoo inside","10m","Inner","2019",66.7,0,3.3,0,0,0,0,30,0,0,0
"796","FI","Fonadhoo inside","10m","Inner","2019",3.4,13.8,0,0,0,0,0,41.4,31,0,10.3
"797","FI","Fonadhoo inside","10m","Inner","2019",25.9,0,0,0,7.4,0,0,14.8,7.4,44.4,0
"798","FI","Fonadhoo inside","10m","Inner","2019",0,10.7,0,0,0,0,0,0,82.1,7.1,0
"799","FI","Fonadhoo inside","10m","Inner","2019",0,56.7,0,0,16.7,0,0,3.3,16.7,6.7,0
"800","FI","Fonadhoo inside","10m","Inner","2019",17.2,37.9,0,0,10.3,0,0,6.9,13.8,6.9,6.9
"801","FO","Fonadhoo outside","10m","Outer","2019",26.7,0,0,0,10,0,0,63.3,0,0,0
"802","FO","Fonadhoo outside","10m","Outer","2019",23.3,0,0,0,3.3,0,0,73.3,0,0,0
"803","FO","Fonadhoo outside","10m","Outer","2019",10,0,0,0,0,0,0,90,0,0,0
"804","FO","Fonadhoo outside","10m","Outer","2019",10,0,0,0,6.7,0,0,73.3,10,0,0
"805","FO","Fonadhoo outside","10m","Outer","2019",20,0,0,0,13.3,0,0,60,3.3,3.3,0
"806","FO","Fonadhoo outside","10m","Outer","2019",3.3,0,0,0,10,0,0,86.7,0,0,0
"807","FO","Fonadhoo outside","10m","Outer","2019",0,0,0,0,3.3,0,0,56.7,0,40,0
"808","FO","Fonadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"809","FO","Fonadhoo outside","10m","Outer","2019",23.3,0,0,0,0,0,0,73.3,0,3.3,0
"810","FO","Fonadhoo outside","10m","Outer","2019",20,0,0,0,13.3,0,0,66.7,0,0,0
"811","FO","Fonadhoo outside","10m","Outer","2019",30,0,0,0,23.3,0,0,46.7,0,0,0
"812","FO","Fonadhoo outside","10m","Outer","2019",16.7,0,0,0,13.3,0,0,70,0,0,0
"813","FO","Fonadhoo outside","10m","Outer","2019",16.7,0,0,0,16.7,0,0,60,0,6.7,0
"814","FO","Fonadhoo outside","10m","Outer","2019",10,0,0,0,0,0,0,90,0,0,0
"815","FO","Fonadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"816","FO","Fonadhoo outside","10m","Outer","2019",13.3,0,0,0,0,0,0,86.7,0,0,0
"817","FO","Fonadhoo outside","10m","Outer","2019",0,0,0,0,0,0,0,93.3,6.7,0,0
"818","FO","Fonadhoo outside","10m","Outer","2019",0,0,0,0,0,0,0,100,0,0,0
"819","FO","Fonadhoo outside","10m","Outer","2019",0,0,0,0,0,0,0,100,0,0,0
"820","FO","Fonadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"821","FO","Fonadhoo outside","15m","Outer","2019",20,0,0,0,0,0,0,80,0,0,0
"822","FO","Fonadhoo outside","15m","Outer","2019",33.3,0,0,0,0,0,0,66.7,0,0,0
"823","FO","Fonadhoo outside","15m","Outer","2019",30,0,0,0,3.3,3.3,0,63.3,0,0,0
"824","FO","Fonadhoo outside","15m","Outer","2019",20,0,0,0,3.3,3.3,0,73.3,0,0,0
"825","FO","Fonadhoo outside","15m","Outer","2019",20,0,0,0,13.3,0,0,66.7,0,0,0
"826","FO","Fonadhoo outside","15m","Outer","2019",13.3,0,0,0,3.3,0,0,83.3,0,0,0
"827","FO","Fonadhoo outside","15m","Outer","2019",33.3,0,0,0,13.3,0,0,53.3,0,0,0
"828","FO","Fonadhoo outside","15m","Outer","2019",20,0,0,0,0,3.3,0,73.3,3.3,0,0
"829","FO","Fonadhoo outside","15m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"830","FO","Fonadhoo outside","15m","Outer","2019",10,0,0,0,3.3,0,0,86.7,0,0,0
"831","FO","Fonadhoo outside","15m","Outer","2019",6.7,0,0,0,0,0,0,73.3,6.7,13.3,0
"832","FO","Fonadhoo outside","15m","Outer","2019",10,0,0,0,3.3,0,0,86.7,0,0,0
"833","FO","Fonadhoo outside","15m","Outer","2019",6.7,0,0,0,0,0,0,90,3.3,0,0
"834","FO","Fonadhoo outside","15m","Outer","2019",20,0,0,0,3.3,0,0,76.7,0,0,0
"835","FO","Fonadhoo outside","15m","Outer","2019",20,0,0,0,0,0,0,76.7,0,3.3,0
"836","FO","Fonadhoo outside","15m","Outer","2019",26.7,0,0,0,6.7,0,0,63.3,3.3,0,0
"837","FO","Fonadhoo outside","15m","Outer","2019",33.3,0,0,0,0,0,0,60,6.7,0,0
"838","FO","Fonadhoo outside","15m","Outer","2019",26.7,0,0,0,0,0,0,73.3,0,0,0
"839","FO","Fonadhoo outside","15m","Outer","2019",10,0,0,0,0,0,0,90,0,0,0
"840","FO","Fonadhoo outside","15m","Outer","2019",16.7,0,0,0,3.3,0,0,76.7,3.3,0,0
"841","FK","Fushi kandu","10m","Channel","2019",33.3,0,0,0,3.3,0,0,63.3,0,0,0
"842","FK","Fushi kandu","10m","Channel","2019",6.7,0,0,0,0,0,0,93.3,0,0,0
"843","FK","Fushi kandu","10m","Channel","2019",23.3,0,0,0,3.3,0,0,73.3,0,0,0
"844","FK","Fushi kandu","10m","Channel","2019",13.3,0,0,0,13.3,0,0,56.7,0,16.7,0
"845","FK","Fushi kandu","10m","Channel","2019",13.3,0,0,0,3.3,0,0,50,10,23.3,0
"846","FK","Fushi kandu","10m","Channel","2019",51.7,0,0,0,0,0,0,41.4,3.4,3.4,0
"847","FK","Fushi kandu","10m","Channel","2019",6.7,0,0,0,6.7,0,0,86.7,0,0,0
"848","FK","Fushi kandu","10m","Channel","2019",13.3,0,0,0,0,0,0,80,6.7,0,0
"849","FK","Fushi kandu","10m","Channel","2019",13.3,0,0,0,0,0,0,83.3,3.3,0,0
"850","FK","Fushi kandu","10m","Channel","2019",0,0,0,0,0,6.7,0,93.3,0,0,0
"851","FK","Fushi kandu","10m","Channel","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"852","FK","Fushi kandu","10m","Channel","2019",26.7,0,3.3,0,3.3,0,0,66.7,0,0,0
"853","FK","Fushi kandu","10m","Channel","2019",33.3,0,3.3,0,0,0,0,63.3,0,0,0
"854","FK","Fushi kandu","10m","Channel","2019",50,0,0,0,6.7,0,0,43.3,0,0,0
"855","FK","Fushi kandu","10m","Channel","2019",0,0,0,0,0,0,0,96.7,3.3,0,0
"856","FK","Fushi kandu","10m","Channel","2019",20.7,0,0,0,3.4,3.4,0,65.5,3.4,3.4,0
"857","FK","Fushi kandu","10m","Channel","2019",10,0,0,0,0,0,0,90,0,0,0
"858","FK","Fushi kandu","10m","Channel","2019",10,0,0,0,0,0,0,90,0,0,0
"859","FK","Fushi kandu","10m","Channel","2019",20,0,0,0,0,0,0,80,0,0,0
"860","FK","Fushi kandu","15m","Channel","2019",13.3,0,0,0,0,3.3,0,83.3,0,0,0
"861","FK","Fushi kandu","15m","Channel","2019",13.3,0,0,0,0,0,3.3,83.3,0,0,0
"862","FK","Fushi kandu","15m","Channel","2019",0,0,0,0,0,0,0,100,0,0,0
"863","FK","Fushi kandu","15m","Channel","2019",33.3,0,0,0,3.3,3.3,3.3,56.7,0,0,0
"864","FK","Fushi kandu","15m","Channel","2019",36.7,0,0,0,10,0,0,53.3,0,0,0
"865","FK","Fushi kandu","15m","Channel","2019",13.3,0,0,0,3.3,3.3,0,36.7,16.7,26.7,0
"866","FK","Fushi kandu","15m","Channel","2019",23.3,0,0,0,3.3,0,0,73.3,0,0,0
"867","FK","Fushi kandu","15m","Channel","2019",6.7,0,0,0,0,6.7,0,86.7,0,0,0
"868","FK","Fushi kandu","15m","Channel","2019",23.3,0,0,0,0,0,3.3,40,3.3,30,0
"869","FK","Fushi kandu","15m","Channel","2019",10,0,0,0,0,0,0,90,0,0,0
"870","FK","Fushi kandu","15m","Channel","2019",33.3,0,0,0,0,0,0,63.3,3.3,0,0
"871","FK","Fushi kandu","15m","Channel","2019",0,0,0,0,0,0,0,100,0,0,0
"872","FK","Fushi kandu","15m","Channel","2019",13.3,0,0,0,0,0,0,83.3,0,0,3.3
"873","FK","Fushi kandu","15m","Channel","2019",6.7,0,0,0,0,0,3.3,83.3,3.3,3.3,0
"874","FK","Fushi kandu","15m","Channel","2019",6.7,0,0,0,0,0,0,93.3,0,0,0
"875","FK","Fushi kandu","15m","Channel","2019",13.3,0,0,0,0,0,3.3,83.3,0,0,0
"876","FK","Fushi kandu","15m","Channel","2019",40,0,0,0,0,0,10,43.3,0,6.7,0
"877","FK","Fushi kandu","15m","Channel","2019",0,0,0,0,0,0,20,46.7,3.3,30,0
"878","FK","Fushi kandu","15m","Channel","2019",6.7,0,0,0,6.7,0,0,40,0,46.7,0
"879","FK","Fushi kandu","15m","Channel","2019",0,0,0,0,0,0,0,80,0,20,0
"880","FK","Fushi kandu","15m","Channel","2019",0,0,0,0,0,0,3.3,93.3,0,3.3,0
"881","GI","Gaadhoo inside","5m","Inner","2019",23.3,0,0,0,3.3,0,0,30,10,33.3,0
"882","GI","Gaadhoo inside","5m","Inner","2019",30,0,0,0,6.6,0,0,20,6.7,36.7,0
"883","GI","Gaadhoo inside","5m","Inner","2019",20,0,0,0,0,0,0,33.3,20,26.7,0
"884","GI","Gaadhoo inside","5m","Inner","2019",3.3,0,0,0,0,0,0,93.3,0,3.3,0
"885","GI","Gaadhoo inside","5m","Inner","2019",34.5,0,0,0,6.9,0,6.9,34.5,10.3,3.4,3.4
"886","GI","Gaadhoo inside","5m","Inner","2019",23.3,0,0,0,0,0,3.3,63.3,3.3,6.7,0
"887","GI","Gaadhoo inside","5m","Inner","2019",65.5,0,0,0,0,0,3.4,24.1,0,6.9,0
"888","GI","Gaadhoo inside","5m","Inner","2019",13.3,3.3,0,0,0,0,0,40,6.7,36.7,0
"889","GI","Gaadhoo inside","5m","Inner","2019",55.6,0,0,0,0,0,3.7,40.7,0,0,0
"890","GI","Gaadhoo inside","5m","Inner","2019",20,0,0,0,0,0,0,13.3,40,26.7,0
"891","GI","Gaadhoo inside","5m","Inner","2019",3.3,0,0,0,0,0,0,33.3,0,63.3,0
"892","GI","Gaadhoo inside","5m","Inner","2019",33.3,0,0,0,0,0,0,40,23.3,3.3,0
"893","GI","Gaadhoo inside","5m","Inner","2019",3.3,0,0,0,0,0,0,13.3,23.3,60,0
"894","GI","Gaadhoo inside","5m","Inner","2019",30,0,0,0,0,0,0,23.3,0,46.7,0
"895","GI","Gaadhoo inside","5m","Inner","2019",22.2,0,0,0,0,3.7,0,22.2,0,51.9,0
"896","GI","Gaadhoo inside","5m","Inner","2019",13.3,0,0,0,0,0,0,30,0,53.3,3.3
"897","GI","Gaadhoo inside","5m","Inner","2019",20.7,0,6.9,0,0,0,0,65.5,0,6.9,0
"898","GI","Gaadhoo inside","5m","Inner","2019",13.8,0,0,0,3.4,0,0,27.6,31,24.1,0
"899","GI","Gaadhoo inside","5m","Inner","2019",6.7,0,0,0,0,0,0,16.7,56.7,20,0
"900","GI","Gaadhoo inside","5m","Inner","2019",6.7,0,0,0,0,0,0,26.7,16.7,50,0
"901","GI","Gaadhoo inside","10m","Inner","2019",0,0,0,0,0,0,0,0,83.3,16.7,0
"902","GI","Gaadhoo inside","10m","Inner","2019",63.3,0,0,0,0,0,0,13.3,10,13.3,0
"903","GI","Gaadhoo inside","10m","Inner","2019",6.7,0,0,0,0,0,0,10,80,3.3,0
"904","GI","Gaadhoo inside","10m","Inner","2019",3.3,0,0,0,0,0,0,3.3,63.3,26.7,3.3
"905","GI","Gaadhoo inside","10m","Inner","2019",20.7,0,0,0,0,0,0,34.5,31,13.8,0
"906","GI","Gaadhoo inside","10m","Inner","2019",63.3,0,0,0,0,0,3.3,33.3,0,0,0
"907","GI","Gaadhoo inside","10m","Inner","2019",13.3,0,0,0,0,0,0,36.7,50,0,0
"908","GI","Gaadhoo inside","10m","Inner","2019",20,0,0,0,0,0,0,36.7,3.3,40,0
"909","GI","Gaadhoo inside","10m","Inner","2019",23.3,0,0,0,0,0,0,16.7,46.7,13.3,0
"910","GI","Gaadhoo inside","10m","Inner","2019",70,0,0,0,0,0,0,6.7,20,3.3,0
"911","GI","Gaadhoo inside","10m","Inner","2019",6.7,0,0,0,3.3,0,3.3,6.7,56.7,23.3,0
"912","GI","Gaadhoo inside","10m","Inner","2019",42.9,0,0,0,0,0,0,32.1,25,0,0
"913","GI","Gaadhoo inside","10m","Inner","2019",46.7,0,0,0,0,0,3.3,13.3,36.7,0,0
"914","GI","Gaadhoo inside","10m","Inner","2019",44.8,0,0,0,6.9,0,6.9,27.6,13.8,0,0
"915","GI","Gaadhoo inside","10m","Inner","2019",46.4,0,0,0,0,0,0,14.3,32.1,7.1,0
"916","GI","Gaadhoo inside","10m","Inner","2019",16.7,0,0,0,10,0,0,10,56.7,6.7,0
"917","GI","Gaadhoo inside","10m","Inner","2019",13.3,0,0,0,10,0,0,30,26.7,20,0
"918","GI","Gaadhoo inside","10m","Inner","2019",48.3,0,0,0,0,0,3.4,17.2,31,0,0
"919","GI","Gaadhoo inside","10m","Inner","2019",60,0,0,0,0,0,3.3,6.7,23.3,6.7,0
"920","GI","Gaadhoo inside","10m","Inner","2019",20,0,3.3,0,0,3.3,0,20,23.3,30,0
"921","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,36.7,60,0,0,0
"922","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,30,56.7,13.3,0,0
"923","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"924","GO","Gaadhoo outside","10m","Outer","2019",6.7,0,0,0,0,0,0,86.7,6.7,0,0
"925","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"926","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,3.3,96.7,0,0,0
"927","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,86.7,10,0,0
"928","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,93.3,3.3,0,0
"929","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,0,100,0,0,0
"930","GO","Gaadhoo outside","10m","Outer","2019",36.7,0,0,0,0,0,0,63.3,0,0,0
"931","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"932","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,23.3,43.3,33.3,0,0
"933","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,10,0,0,86.7,0,0,0
"934","GO","Gaadhoo outside","10m","Outer","2019",6.7,0,0,0,0,0,33.3,36.7,23.3,0,0
"935","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,30,43.3,26.7,0,0
"936","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,23.3,63.3,13.3,0,0
"937","GO","Gaadhoo outside","10m","Outer","2019",3.3,0,0,0,0,0,23.3,63.3,10,0,0
"938","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,20,60,20,0,0
"939","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,26.7,56.7,16.7,0,0
"940","GO","Gaadhoo outside","10m","Outer","2019",0,0,0,0,0,0,20,50,30,0,0
"941","GO","Gaadhoo outside","15m","Outer","2019",23.3,0,0,0,0,0,0,76.7,0,0,0
"942","GO","Gaadhoo outside","15m","Outer","2019",13.3,0,0,0,0,0,0,86.7,0,0,0
"943","GO","Gaadhoo outside","15m","Outer","2019",0,0,0,0,0,0,0,100,0,0,0
"944","GO","Gaadhoo outside","15m","Outer","2019",0,0,0,0,0,6.7,0,93.3,0,0,0
"945","GO","Gaadhoo outside","15m","Outer","2019",33.3,0,0,0,0,0,0,66.7,0,0,0
"946","GO","Gaadhoo outside","15m","Outer","2019",6.7,0,0,0,0,0,0,93.3,0,0,0
"947","GO","Gaadhoo outside","15m","Outer","2019",13.3,0,0,0,0,0,0,86.7,0,0,0
"948","GO","Gaadhoo outside","15m","Outer","2019",6.7,0,0,0,0,0,0,93.3,0,0,0
"949","GO","Gaadhoo outside","15m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"950","GO","Gaadhoo outside","15m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"951","GO","Gaadhoo outside","15m","Outer","2019",13.3,0,0,0,0,0,0,80,0,6.7,0
"952","GO","Gaadhoo outside","15m","Outer","2019",40,0,0,0,0,0,0,60,0,0,0
"953","GO","Gaadhoo outside","15m","Outer","2019",16.7,0,0,0,0,0,0,83.3,0,0,0
"954","GO","Gaadhoo outside","15m","Outer","2019",33.3,0,0,0,0,0,0,63.3,0,0,3.3
"955","GO","Gaadhoo outside","15m","Outer","2019",3.3,0,0,0,0,0,0,96.7,0,0,0
"956","GO","Gaadhoo outside","15m","Outer","2019",36.7,0,0,0,0,0,0,60,0,3.3,0
"957","GO","Gaadhoo outside","15m","Outer","2019",10,0,0,0,0,0,0,90,0,0,0
"958","GO","Gaadhoo outside","15m","Outer","2019",13.3,0,0,0,0,0,0,86.7,0,0,0
"959","GO","Gaadhoo outside","15m","Outer","2019",33.3,0,0,0,0,0,0,66.7,0,0,0
"960","GO","Gaadhoo outside","15m","Outer","2019",43.3,0,0,0,3.3,0,0,30,13.3,0,10
"961","HC","Hithadhoo corner","10m","Channel","2019",13.3,0,0,0,0,0,0,76.7,10,0,0
"962","HC","Hithadhoo corner","10m","Channel","2019",33.3,0,0,0,3.3,0,0,63.3,0,0,0
"963","HC","Hithadhoo corner","10m","Channel","2019",3.3,0,0,0,0,0,0,93.3,3.3,0,0
"964","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,80,10,10,0
"965","HC","Hithadhoo corner","10m","Channel","2019",3.3,0,0,0,0,0,0,26.7,70,0,0
"966","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,93.3,6.7,0,0
"967","HC","Hithadhoo corner","10m","Channel","2019",3.3,0,0,0,0,0,0,70,0,26.7,0
"968","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,80,20,0,0
"969","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,40,53.3,6.7,0
"970","HC","Hithadhoo corner","10m","Channel","2019",10,0,0,0,0,0,0,83.3,6.7,0,0
"971","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,76.7,23.3,0,0
"972","HC","Hithadhoo corner","10m","Channel","2019",20,0,0,0,0,0,0,66.7,13.3,0,0
"973","HC","Hithadhoo corner","10m","Channel","2019",13.3,0,0,0,0,0,0,83.3,3.3,0,0
"974","HC","Hithadhoo corner","10m","Channel","2019",30,0,0,0,0,0,0,56.7,13.3,0,0
"975","HC","Hithadhoo corner","10m","Channel","2019",3.3,0,0,0,0,0,0,50,46.7,0,0
"976","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,16.7,26.7,56.7,0
"977","HC","Hithadhoo corner","10m","Channel","2019",0,0,0,0,0,0,0,70,20,10,0
"978","HC","Hithadhoo corner","10m","Channel","2019",33.3,0,0,0,0,0,0,46.7,16.7,3.3,0
"979","HC","Hithadhoo corner","10m","Channel","2019",6.7,0,0,0,0,0,0,83.3,10,0,0
"980","HC","Hithadhoo corner","10m","Channel","2019",3.3,0,0,0,0,0,0,80,16.7,0,0
"981","HC","Hithadhoo corner","15m","Channel","2019",3.3,0,0,0,0,0,0,33.3,63.3,0,0
"982","HC","Hithadhoo corner","15m","Channel","2019",3.3,0,0,0,0,0,0,33.3,63.3,0,0
"983","HC","Hithadhoo corner","15m","Channel","2019",0,0,0,0,0,3.3,0,13.3,83.3,0,0
"984","HC","Hithadhoo corner","15m","Channel","2019",0,0,0,0,0,6.7,0,3.3,90,0,0
"985","HC","Hithadhoo corner","15m","Channel","2019",6.7,0,0,0,0,0,0,0,93.3,0,0
"986","HC","Hithadhoo corner","15m","Channel","2019",0,0,0,0,0,6.7,0,10,83.3,0,0
"987","HC","Hithadhoo corner","15m","Channel","2019",33.3,0,0,0,0,0,0,66.7,0,0,0
"988","HC","Hithadhoo corner","15m","Channel","2019",0,0,0,0,0,0,0,100,0,0,0
"989","HC","Hithadhoo corner","15m","Channel","2019",6.7,0,0,0,0,0,0,93.3,0,0,0
"990","HC","Hithadhoo corner","15m","Channel","2019",3.3,0,0,0,0,3.3,0,83.3,10,0,0
"991","HC","Hithadhoo corner","15m","Channel","2019",0,0,0,0,0,0,0,96.7,0,0,3.3
"992","HC","Hithadhoo corner","15m","Channel","2019",0,0,0,0,0,0,0,96.7,3.3,0,0
"993","HC","Hithadhoo corner","15m","Channel","2019",26.7,0,0,0,0,0,0,73.3,0,0,0
"994","HC","Hithadhoo corner","15m","Channel","2019",3.3,0,0,0,0,0,0,3.3,93.3,0,0
"995","HC","Hithadhoo corner","15m","Channel","2019",3.3,0,0,0,0,0,0,93.3,3.3,0,0
